"time_period","province_code","product","rainfall","mean_temperature","population","disease_cases","location"
"2020-07","08 Xainyabouli","G6PD (RDT)",51.9927880184332,26.1319124423963,1132943,21,"08 Xainyabouli-G6PD (RDT)"
"2020-07","08 Xainyabouli","Primaquine 7.5 mg",61.7536363636364,25.6053958944282,2427721,2581,"08 Xainyabouli-Primaquine 7.5 mg"
"2020-07","08 Xainyabouli","Rapid Diagnostic Test (RDT)",56.0855237404857,25.4586806814063,4020415,4094,"08 Xainyabouli-Rapid Diagnostic Test (RDT)"
"2020-07","09 Xiangkhouang","Artesunate 60 mg",64.8893154996066,23.3487804878049,1347207,0,"09 Xiangkhouang-Artesunate 60 mg"
"2020-07","09 Xiangkhouang","Coartem [6x1 tablets]",63.5933933002481,23.1186724565757,1909127,0,"09 Xiangkhouang-Coartem [6x1 tablets]"
"2020-07","09 Xiangkhouang","Coartem [6x2 tablets]",63.5933933002481,23.1186724565757,1909127,0,"09 Xiangkhouang-Coartem [6x2 tablets]"
"2020-07","09 Xiangkhouang","Coartem [6x3 tablets]",63.5933933002481,23.1186724565757,1909127,0,"09 Xiangkhouang-Coartem [6x3 tablets]"
"2020-07","09 Xiangkhouang","Coartem [6x4 tablets]",64.3711367127496,23.2258064516129,2471205,0,"09 Xiangkhouang-Coartem [6x4 tablets]"
"2020-07","09 Xiangkhouang","G6PD (RDT)",57.7722580645161,23.2838709677419,264370,0,"09 Xiangkhouang-G6PD (RDT)"
"2020-07","09 Xiangkhouang","Primaquine 7.5 mg",64.3711367127496,23.2258064516129,2471205,0,"09 Xiangkhouang-Primaquine 7.5 mg"
"2020-07","09 Xiangkhouang","Rapid Diagnostic Test (RDT)",64.3711367127496,23.2258064516129,2471205,3425,"09 Xiangkhouang-Rapid Diagnostic Test (RDT)"
"2020-07","10 Vientiane","Artesunate 60 mg",116.514060721063,25.8838709677419,2298249,35,"10 Vientiane-Artesunate 60 mg"
"2020-07","10 Vientiane","Coartem [6x1 tablets]",116.463879239041,26.0953680727874,1753664,24,"10 Vientiane-Coartem [6x1 tablets]"
"2020-07","10 Vientiane","Coartem [6x2 tablets]",116.463879239041,26.0953680727874,1753664,24,"10 Vientiane-Coartem [6x2 tablets]"
"2020-07","10 Vientiane","Coartem [6x3 tablets]",116.463879239041,26.0953680727874,1753664,24,"10 Vientiane-Coartem [6x3 tablets]"
"2020-07","10 Vientiane","Coartem [6x4 tablets]",113.127583577713,25.9702052785924,2472257,39,"10 Vientiane-Coartem [6x4 tablets]"
"2020-07","10 Vientiane","G6PD (RDT)",111.248408602151,25.7277419354839,1099216,14,"10 Vientiane-G6PD (RDT)"
"2020-07","10 Vientiane","Primaquine 7.5 mg",116.514060721063,25.8838709677419,2298249,670,"10 Vientiane-Primaquine 7.5 mg"
"2020-07","10 Vientiane","Rapid Diagnostic Test (RDT)",113.127583577713,25.9702052785924,2472257,4070,"10 Vientiane-Rapid Diagnostic Test (RDT)"
"2020-07","11 Bolikhamxai","Artesunate 60 mg",103.468960573477,25.4401433691756,858376,0,"11 Bolikhamxai-Artesunate 60 mg"
"2020-07","11 Bolikhamxai","Coartem [6x1 tablets]",102.114616935484,25.410685483871,1445890,40,"11 Bolikhamxai-Coartem [6x1 tablets]"
"2020-07","11 Bolikhamxai","Coartem [6x2 tablets]",102.114616935484,25.410685483871,1445890,40,"11 Bolikhamxai-Coartem [6x2 tablets]"
"2020-07","11 Bolikhamxai","Coartem [6x3 tablets]",102.114616935484,25.410685483871,1445890,40,"11 Bolikhamxai-Coartem [6x3 tablets]"
"2020-07","11 Bolikhamxai","Coartem [6x4 tablets]",99.5958854509546,25.2807768268598,2413635,0,"11 Bolikhamxai-Coartem [6x4 tablets]"
"2020-07","11 Bolikhamxai","G6PD (RDT)",98.4669216589862,25.3855299539171,1960383,12,"11 Bolikhamxai-G6PD (RDT)"
"2020-07","11 Bolikhamxai","Primaquine 7.5 mg",104.518638867034,25.441935483871,2132619,366,"11 Bolikhamxai-Primaquine 7.5 mg"
"2020-07","11 Bolikhamxai","Rapid Diagnostic Test (RDT)",99.5958854509546,25.2807768268598,2413635,860,"11 Bolikhamxai-Rapid Diagnostic Test (RDT)"
"2020-07","12 Khammouan","Coartem [6x1 tablets]",59.7347866805411,26.6481789802289,4350472,202,"12 Khammouan-Coartem [6x1 tablets]"
"2020-07","12 Khammouan","Coartem [6x2 tablets]",59.7347866805411,26.6481789802289,4350472,124,"12 Khammouan-Coartem [6x2 tablets]"
"2020-07","12 Khammouan","Coartem [6x3 tablets]",62.9351792114695,26.471935483871,3476470,103,"12 Khammouan-Coartem [6x3 tablets]"
"2020-07","12 Khammouan","Coartem [6x4 tablets]",62.9606483551581,26.5273395081444,4549344,182,"12 Khammouan-Coartem [6x4 tablets]"
"2020-07","12 Khammouan","ORS (transfer to HC)",37.4641935483871,26.6064516129032,481364,780,"12 Khammouan-ORS (transfer to HC)"
"2020-07","12 Khammouan","Paracetamol (transfer to HC)",37.4641935483871,26.6064516129032,481364,8320,"12 Khammouan-Paracetamol (transfer to HC)"
"2020-07","12 Khammouan","Primaquine 7.5 mg",62.9606483551581,26.5273395081444,4549344,2800,"12 Khammouan-Primaquine 7.5 mg"
"2020-07","12 Khammouan","Rapid Diagnostic Test (RDT)",62.9606483551581,26.5273395081444,4549344,4209,"12 Khammouan-Rapid Diagnostic Test (RDT)"
"2020-07","13 Savannakhet","Artesunate 60 mg",49.0177724498692,26.9731473408893,4917618,210,"13 Savannakhet-Artesunate 60 mg"
"2020-07","13 Savannakhet","Coartem [6x1 tablets]",46.843909457478,27.3725806451613,13548219,486,"13 Savannakhet-Coartem [6x1 tablets]"
"2020-07","13 Savannakhet","Coartem [6x2 tablets]",46.843909457478,27.3725806451613,13548219,459,"13 Savannakhet-Coartem [6x2 tablets]"
"2020-07","13 Savannakhet","Coartem [6x3 tablets]",46.843909457478,27.3725806451613,13548219,444,"13 Savannakhet-Coartem [6x3 tablets]"
"2020-07","13 Savannakhet","Coartem [6x4 tablets]",46.843909457478,27.3725806451613,13548219,1114,"13 Savannakhet-Coartem [6x4 tablets]"
"2020-07","13 Savannakhet","G6PD (RDT)",49.844125,27.165685483871,5442785,600,"13 Savannakhet-G6PD (RDT)"
"2020-07","13 Savannakhet","ORS (transfer to HC)",51.8706826706677,26.7457614403601,2210346,3240,"13 Savannakhet-ORS (transfer to HC)"
"2020-07","13 Savannakhet","Paracetamol (transfer to HC)",51.8706826706677,26.7457614403601,2210346,5400,"13 Savannakhet-Paracetamol (transfer to HC)"
"2020-07","13 Savannakhet","Primaquine 7.5 mg",46.843909457478,27.3725806451613,13548219,22145,"13 Savannakhet-Primaquine 7.5 mg"
"2020-07","13 Savannakhet","Rapid Diagnostic Test (RDT)",46.843909457478,27.3725806451613,13548219,212140,"13 Savannakhet-Rapid Diagnostic Test (RDT)"
"2020-07","14 Salavan","Artesunate 60 mg",75.7542,25.6529032258065,2488423,190,"14 Salavan-Artesunate 60 mg"
"2020-07","14 Salavan","Coartem [6x1 tablets]",77.4555675029869,25.9944245320589,4864811,289,"14 Salavan-Coartem [6x1 tablets]"
"2020-07","14 Salavan","Coartem [6x2 tablets]",77.4555675029869,25.9944245320589,4864811,313,"14 Salavan-Coartem [6x2 tablets]"
"2020-07","14 Salavan","Coartem [6x3 tablets]",77.4555675029869,25.9944245320589,4864811,262,"14 Salavan-Coartem [6x3 tablets]"
"2020-07","14 Salavan","Coartem [6x4 tablets]",77.4555675029869,25.9944245320589,4864811,1042,"14 Salavan-Coartem [6x4 tablets]"
"2020-07","14 Salavan","G6PD (RDT)",74.5359619815668,26.0642857142857,2424465,400,"14 Salavan-G6PD (RDT)"
"2020-07","14 Salavan","ORS (transfer to HC)",77.4555675029869,25.9944245320589,4864811,2100,"14 Salavan-ORS (transfer to HC)"
"2020-07","14 Salavan","Paracetamol (transfer to HC)",77.4555675029869,25.9944245320589,4864811,1260,"14 Salavan-Paracetamol (transfer to HC)"
"2020-07","14 Salavan","Primaquine 7.5 mg",77.4555675029869,25.9944245320589,4864811,9672,"14 Salavan-Primaquine 7.5 mg"
"2020-07","14 Salavan","Rapid Diagnostic Test (RDT)",77.4555675029869,25.9944245320589,4864811,43121,"14 Salavan-Rapid Diagnostic Test (RDT)"
"2020-07","15 Xekong","Coartem [6x1 tablets]",86.495376344086,24.3172043010753,823248,152,"15 Xekong-Coartem [6x1 tablets]"
"2020-07","15 Xekong","Coartem [6x2 tablets]",86.495376344086,24.3172043010753,823248,144,"15 Xekong-Coartem [6x2 tablets]"
"2020-07","15 Xekong","Coartem [6x3 tablets]",86.495376344086,24.3172043010753,823248,112,"15 Xekong-Coartem [6x3 tablets]"
"2020-07","15 Xekong","Coartem [6x4 tablets]",86.495376344086,24.3172043010753,823248,24,"15 Xekong-Coartem [6x4 tablets]"
"2020-07","15 Xekong","G6PD (RDT)",86.495376344086,24.3172043010753,823248,0,"15 Xekong-G6PD (RDT)"
"2020-07","15 Xekong","ORS (transfer to HC)",86.495376344086,24.3172043010753,823248,2104,"15 Xekong-ORS (transfer to HC)"
"2020-07","15 Xekong","Paracetamol (transfer to HC)",86.495376344086,24.3172043010753,823248,2512,"15 Xekong-Paracetamol (transfer to HC)"
"2020-07","15 Xekong","Primaquine 7.5 mg",86.495376344086,24.3172043010753,823248,1040,"15 Xekong-Primaquine 7.5 mg"
"2020-07","15 Xekong","Rapid Diagnostic Test (RDT)",86.495376344086,24.3172043010753,823248,16200,"15 Xekong-Rapid Diagnostic Test (RDT)"
"2020-07","16 Champasak","Artesunate 60 mg",74.0582009925558,25.8700992555831,4075090,100,"16 Champasak-Artesunate 60 mg"
"2020-07","16 Champasak","Coartem [6x1 tablets]",76.6364288959564,25.9585188550659,5394203,12,"16 Champasak-Coartem [6x1 tablets]"
"2020-07","16 Champasak","Coartem [6x2 tablets]",76.6364288959564,25.9585188550659,5394203,12,"16 Champasak-Coartem [6x2 tablets]"
"2020-07","16 Champasak","Coartem [6x3 tablets]",76.6364288959564,25.9585188550659,5394203,18,"16 Champasak-Coartem [6x3 tablets]"
"2020-07","16 Champasak","Coartem [6x4 tablets]",79.3496112489661,25.968899917287,5863035,1673,"16 Champasak-Coartem [6x4 tablets]"
"2020-07","16 Champasak","G6PD (RDT)",79.4635047951177,25.9480383609416,5539283,630,"16 Champasak-G6PD (RDT)"
"2020-07","16 Champasak","ORS (transfer to HC)",79.3496112489661,25.968899917287,5863035,10660,"16 Champasak-ORS (transfer to HC)"
"2020-07","16 Champasak","Paracetamol (transfer to HC)",79.3496112489661,25.968899917287,5863035,6540,"16 Champasak-Paracetamol (transfer to HC)"
"2020-07","16 Champasak","Primaquine 15 mg",62.1922580645161,26.9096774193548,1608480,0,"16 Champasak-Primaquine 15 mg"
"2020-07","16 Champasak","Primaquine 7.5 mg",79.3496112489661,25.968899917287,5863035,24220,"16 Champasak-Primaquine 7.5 mg"
"2020-07","16 Champasak","Rapid Diagnostic Test (RDT)",79.3496112489661,25.968899917287,5863035,159615,"16 Champasak-Rapid Diagnostic Test (RDT)"
"2020-07","17 Attapu","Artesunate 60 mg",96.1816625310174,24.6481389578164,748424,30,"17 Attapu-Artesunate 60 mg"
"2020-07","17 Attapu","Coartem [6x1 tablets]",99.6934072580645,24.93125,994712,72,"17 Attapu-Coartem [6x1 tablets]"
"2020-07","17 Attapu","Coartem [6x2 tablets]",99.6934072580645,24.93125,994712,36,"17 Attapu-Coartem [6x2 tablets]"
"2020-07","17 Attapu","Coartem [6x3 tablets]",99.6934072580645,24.93125,994712,92,"17 Attapu-Coartem [6x3 tablets]"
"2020-07","17 Attapu","Coartem [6x4 tablets]",99.6934072580645,24.93125,994712,244,"17 Attapu-Coartem [6x4 tablets]"
"2020-07","17 Attapu","G6PD (RDT)",96.1816625310174,24.6481389578164,748424,200,"17 Attapu-G6PD (RDT)"
"2020-07","17 Attapu","ORS (transfer to HC)",99.6934072580645,24.93125,994712,7350,"17 Attapu-ORS (transfer to HC)"
"2020-07","17 Attapu","Paracetamol (transfer to HC)",99.6934072580645,24.93125,994712,4156,"17 Attapu-Paracetamol (transfer to HC)"
"2020-07","17 Attapu","Primaquine 7.5 mg",99.6934072580645,24.93125,994712,11620,"17 Attapu-Primaquine 7.5 mg"
"2020-07","17 Attapu","Rapid Diagnostic Test (RDT)",99.6934072580645,24.93125,994712,17510,"17 Attapu-Rapid Diagnostic Test (RDT)"
"2020-07","18 Xaisomboun","Artesunate 60 mg",96.1209907834101,22.9764976958525,291070,0,"18 Xaisomboun-Artesunate 60 mg"
"2020-07","18 Xaisomboun","Coartem [6x1 tablets]",100.993099579243,23.0475455820477,510088,12,"18 Xaisomboun-Coartem [6x1 tablets]"
"2020-07","18 Xaisomboun","Coartem [6x2 tablets]",100.993099579243,23.0475455820477,510088,12,"18 Xaisomboun-Coartem [6x2 tablets]"
"2020-07","18 Xaisomboun","Coartem [6x3 tablets]",101.55605313093,23.1417457305503,331720,18,"18 Xaisomboun-Coartem [6x3 tablets]"
"2020-07","18 Xaisomboun","Coartem [6x4 tablets]",100.993099579243,23.0475455820477,510088,0,"18 Xaisomboun-Coartem [6x4 tablets]"
"2020-07","18 Xaisomboun","G6PD (RDT)",101.55605313093,23.1417457305503,331720,84,"18 Xaisomboun-G6PD (RDT)"
"2020-07","18 Xaisomboun","ORS (transfer to HC)",97.1041129032258,22.9177419354839,469438,0,"18 Xaisomboun-ORS (transfer to HC)"
"2020-07","18 Xaisomboun","Paracetamol (transfer to HC)",97.1041129032258,22.9177419354839,469438,0,"18 Xaisomboun-Paracetamol (transfer to HC)"
"2020-07","18 Xaisomboun","Primaquine 7.5 mg",100.993099579243,23.0475455820477,510088,0,"18 Xaisomboun-Primaquine 7.5 mg"
"2020-07","18 Xaisomboun","Rapid Diagnostic Test (RDT)",100.993099579243,23.0475455820477,510088,240,"18 Xaisomboun-Rapid Diagnostic Test (RDT)"
"2020-08","01 Vientiane Capital","Artesunate 60 mg",141.785032258065,26.0420430107527,3907050,55,"01 Vientiane Capital-Artesunate 60 mg"
"2020-08","01 Vientiane Capital","Coartem [6x1 tablets]",141.785032258065,26.0420430107527,3907050,0,"01 Vientiane Capital-Coartem [6x1 tablets]"
"2020-08","01 Vientiane Capital","Coartem [6x2 tablets]",141.785032258065,26.0420430107527,3907050,0,"01 Vientiane Capital-Coartem [6x2 tablets]"
"2020-08","01 Vientiane Capital","Coartem [6x3 tablets]",141.785032258065,26.0420430107527,3907050,0,"01 Vientiane Capital-Coartem [6x3 tablets]"
"2020-08","01 Vientiane Capital","Coartem [6x4 tablets]",141.785032258065,26.0420430107527,3907050,0,"01 Vientiane Capital-Coartem [6x4 tablets]"
"2020-08","01 Vientiane Capital","G6PD (RDT)",143.246666666667,25.9195340501792,1087806,10,"01 Vientiane Capital-G6PD (RDT)"
"2020-08","01 Vientiane Capital","Primaquine 7.5 mg",141.785032258065,26.0420430107527,3907050,250,"01 Vientiane Capital-Primaquine 7.5 mg"
"2020-08","01 Vientiane Capital","Rapid Diagnostic Test (RDT)",141.785032258065,26.0420430107527,3907050,350,"01 Vientiane Capital-Rapid Diagnostic Test (RDT)"
"2020-08","02 Phongsali","Artesunate 60 mg",89.3899170506913,22.9797235023042,997275,0,"02 Phongsali-Artesunate 60 mg"
"2020-08","02 Phongsali","Coartem [6x1 tablets]",92.6918737131091,22.9187371310913,1289739,42,"02 Phongsali-Coartem [6x1 tablets]"
"2020-08","02 Phongsali","Coartem [6x2 tablets]",94.2651160158461,22.9850594227504,1579159,42,"02 Phongsali-Coartem [6x2 tablets]"
"2020-08","02 Phongsali","Coartem [6x3 tablets]",95.3429626485569,22.9300509337861,1034931,77,"02 Phongsali-Coartem [6x3 tablets]"
"2020-08","02 Phongsali","Coartem [6x4 tablets]",94.2651160158461,22.9850594227504,1579159,33,"02 Phongsali-Coartem [6x4 tablets]"
"2020-08","02 Phongsali","G6PD (RDT)",95.8865290322581,23.052,699605,59,"02 Phongsali-G6PD (RDT)"
"2020-08","02 Phongsali","ORS (transfer to HC)",85.22133640553,23.2599078341014,374330,600,"02 Phongsali-ORS (transfer to HC)"
"2020-08","02 Phongsali","Paracetamol (transfer to HC)",85.22133640553,23.2599078341014,374330,1300,"02 Phongsali-Paracetamol (transfer to HC)"
"2020-08","02 Phongsali","Primaquine 7.5 mg",93.6044261065266,22.9660915228807,1189619,1510,"02 Phongsali-Primaquine 7.5 mg"
"2020-08","02 Phongsali","Rapid Diagnostic Test (RDT)",94.2651160158461,22.9850594227504,1579159,10940,"02 Phongsali-Rapid Diagnostic Test (RDT)"
"2020-08","03 Louangnamtha","Artesunate 60 mg",80.9948387096774,22.6612903225806,273630,0,"03 Louangnamtha-Artesunate 60 mg"
"2020-08","03 Louangnamtha","Coartem [6x1 tablets]",80.5529032258065,23.0308960573477,1704988,0,"03 Louangnamtha-Coartem [6x1 tablets]"
"2020-08","03 Louangnamtha","Coartem [6x2 tablets]",80.5529032258065,23.0308960573477,1704988,0,"03 Louangnamtha-Coartem [6x2 tablets]"
"2020-08","03 Louangnamtha","Coartem [6x3 tablets]",82.376669829222,22.869734345351,1418152,0,"03 Louangnamtha-Coartem [6x3 tablets]"
"2020-08","03 Louangnamtha","Coartem [6x4 tablets]",80.5529032258065,23.0308960573477,1704988,0,"03 Louangnamtha-Coartem [6x4 tablets]"
"2020-08","03 Louangnamtha","G6PD (RDT)",84.368045540797,22.9639468690702,718404,0,"03 Louangnamtha-G6PD (RDT)"
"2020-08","03 Louangnamtha","Primaquine 7.5 mg",80.5529032258065,23.0308960573477,1704988,0,"03 Louangnamtha-Primaquine 7.5 mg"
"2020-08","03 Louangnamtha","Rapid Diagnostic Test (RDT)",80.5529032258065,23.0308960573477,1704988,6880,"03 Louangnamtha-Rapid Diagnostic Test (RDT)"
"2020-08","04 Oudomxai","Artesunate 60 mg",82.2568637992832,23.0118279569892,1212682,0,"04 Oudomxai-Artesunate 60 mg"
"2020-08","04 Oudomxai","Coartem [6x1 tablets]",83.1236537195523,23.0878867676103,2603868,0,"04 Oudomxai-Coartem [6x1 tablets]"
"2020-08","04 Oudomxai","Coartem [6x2 tablets]",83.1236537195523,23.0878867676103,2603868,48,"04 Oudomxai-Coartem [6x2 tablets]"
"2020-08","04 Oudomxai","Coartem [6x3 tablets]",83.1236537195523,23.0878867676103,2603868,0,"04 Oudomxai-Coartem [6x3 tablets]"
"2020-08","04 Oudomxai","Coartem [6x4 tablets]",83.1236537195523,23.0878867676103,2603868,48,"04 Oudomxai-Coartem [6x4 tablets]"
"2020-08","04 Oudomxai","G6PD (RDT)",80.1342025089606,23.0561827956989,1829786,0,"04 Oudomxai-G6PD (RDT)"
"2020-08","04 Oudomxai","ORS (transfer to HC)",79.7825806451613,23.1774193548387,131586,0,"04 Oudomxai-ORS (transfer to HC)"
"2020-08","04 Oudomxai","Paracetamol (transfer to HC)",79.7825806451613,23.1774193548387,131586,0,"04 Oudomxai-Paracetamol (transfer to HC)"
"2020-08","04 Oudomxai","Primaquine 7.5 mg",81.3914484503479,23.0363693864643,2766367,480,"04 Oudomxai-Primaquine 7.5 mg"
"2020-08","04 Oudomxai","Rapid Diagnostic Test (RDT)",81.979811827957,23.0812365591398,3089386,3397,"04 Oudomxai-Rapid Diagnostic Test (RDT)"
"2020-08","05 Bokeo","Coartem [6x1 tablets]",91.3215795328142,23.8655172413793,1564606,0,"05 Bokeo-Coartem [6x1 tablets]"
"2020-08","05 Bokeo","Coartem [6x2 tablets]",91.3215795328142,23.8655172413793,1564606,0,"05 Bokeo-Coartem [6x2 tablets]"
"2020-08","05 Bokeo","Coartem [6x3 tablets]",91.3215795328142,23.8655172413793,1564606,0,"05 Bokeo-Coartem [6x3 tablets]"
"2020-08","05 Bokeo","Coartem [6x4 tablets]",89.8083686635945,23.8056221198157,1666594,0,"05 Bokeo-Coartem [6x4 tablets]"
"2020-08","05 Bokeo","G6PD (RDT)",87.0083099579243,23.724824684432,2182010,0,"05 Bokeo-G6PD (RDT)"
"2020-08","05 Bokeo","Primaquine 7.5 mg",89.8083686635945,23.8056221198157,1666594,0,"05 Bokeo-Primaquine 7.5 mg"
"2020-08","05 Bokeo","Rapid Diagnostic Test (RDT)",87.0083099579243,23.724824684432,2182010,1895,"05 Bokeo-Rapid Diagnostic Test (RDT)"
"2020-08","06 Louangphabang","Artesunate 60 mg",92.6201747311828,23.5121415770609,3098789,0,"06 Louangphabang-Artesunate 60 mg"
"2020-08","06 Louangphabang","Coartem [6x1 tablets]",92.5672043010753,23.4041986687148,2808467,6,"06 Louangphabang-Coartem [6x1 tablets]"
"2020-08","06 Louangphabang","Coartem [6x2 tablets]",92.5672043010753,23.4041986687148,2808467,6,"06 Louangphabang-Coartem [6x2 tablets]"
"2020-08","06 Louangphabang","Coartem [6x3 tablets]",92.5672043010753,23.4041986687148,2808467,0,"06 Louangphabang-Coartem [6x3 tablets]"
"2020-08","06 Louangphabang","Coartem [6x4 tablets]",92.5459314516129,23.5467338709677,3347437,0,"06 Louangphabang-Coartem [6x4 tablets]"
"2020-08","06 Louangphabang","G6PD (RDT)",93.6922084367246,23.3892307692308,2366404,0,"06 Louangphabang-G6PD (RDT)"
"2020-08","06 Louangphabang","ORS (transfer to HC)",94.3335887096774,23.2510080645161,1306434,310,"06 Louangphabang-ORS (transfer to HC)"
"2020-08","06 Louangphabang","Paracetamol (transfer to HC)",94.3335887096774,23.2510080645161,1306434,580,"06 Louangphabang-Paracetamol (transfer to HC)"
"2020-08","06 Louangphabang","Primaquine 7.5 mg",92.6201747311828,23.5121415770609,3098789,60,"06 Louangphabang-Primaquine 7.5 mg"
"2020-08","06 Louangphabang","Rapid Diagnostic Test (RDT)",92.5459314516129,23.5467338709677,3347437,3936,"06 Louangphabang-Rapid Diagnostic Test (RDT)"
"2020-08","07 Houaphan","Artesunate 60 mg",90.6791363163371,22.7035379812695,991361,0,"07 Houaphan-Artesunate 60 mg"
"2020-08","07 Houaphan","Coartem [6x1 tablets]",91.8347311827957,22.2755376344086,801836,0,"07 Houaphan-Coartem [6x1 tablets]"
"2020-08","07 Houaphan","Coartem [6x2 tablets]",91.8347311827957,22.2755376344086,801836,0,"07 Houaphan-Coartem [6x2 tablets]"
"2020-08","07 Houaphan","Coartem [6x3 tablets]",88.9225403225806,23.088373655914,1462558,0,"07 Houaphan-Coartem [6x3 tablets]"
"2020-08","07 Houaphan","Coartem [6x4 tablets]",89.299811827957,23.0067652329749,2601430,0,"07 Houaphan-Coartem [6x4 tablets]"
"2020-08","07 Houaphan","Primaquine 7.5 mg",89.299811827957,23.0067652329749,2601430,120,"07 Houaphan-Primaquine 7.5 mg"
"2020-08","07 Houaphan","Rapid Diagnostic Test (RDT)",89.299811827957,23.0067652329749,2601430,4620,"07 Houaphan-Rapid Diagnostic Test (RDT)"
"2020-08","08 Xainyabouli","Coartem [6x1 tablets]",98.8388465298143,24.1859237536657,2167847,0,"08 Xainyabouli-Coartem [6x1 tablets]"
"2020-08","08 Xainyabouli","Coartem [6x3 tablets]",92.1598352779684,24.1833905284832,2458459,0,"08 Xainyabouli-Coartem [6x3 tablets]"
"2020-08","08 Xainyabouli","Coartem [6x4 tablets]",91.6767393199651,24.2576285963383,3741590,8,"08 Xainyabouli-Coartem [6x4 tablets]"
"2020-08","08 Xainyabouli","G6PD (RDT)",83.931900921659,24.5754608294931,1132943,0,"08 Xainyabouli-G6PD (RDT)"
"2020-08","08 Xainyabouli","Primaquine 7.5 mg",95.3948739002932,24.1890322580645,2427721,224,"08 Xainyabouli-Primaquine 7.5 mg"
"2020-08","08 Xainyabouli","Rapid Diagnostic Test (RDT)",92.3687024284161,24.0604929322218,4020415,6624,"08 Xainyabouli-Rapid Diagnostic Test (RDT)"
"2020-08","09 Xiangkhouang","Artesunate 60 mg",91.6099134539732,21.8662470495673,1347207,0,"09 Xiangkhouang-Artesunate 60 mg"
"2020-08","09 Xiangkhouang","Coartem [6x1 tablets]",91.0443548387097,21.7332506203474,1909127,0,"09 Xiangkhouang-Coartem [6x1 tablets]"
"2020-08","09 Xiangkhouang","Coartem [6x2 tablets]",91.0443548387097,21.7332506203474,1909127,0,"09 Xiangkhouang-Coartem [6x2 tablets]"
"2020-08","09 Xiangkhouang","Coartem [6x3 tablets]",91.0443548387097,21.7332506203474,1909127,0,"09 Xiangkhouang-Coartem [6x3 tablets]"
"2020-08","09 Xiangkhouang","Coartem [6x4 tablets]",89.4266564260113,21.7939068100358,2471205,0,"09 Xiangkhouang-Coartem [6x4 tablets]"
"2020-08","09 Xiangkhouang","G6PD (RDT)",89.7929032258065,21.9741935483871,264370,0,"09 Xiangkhouang-G6PD (RDT)"
"2020-08","09 Xiangkhouang","Primaquine 7.5 mg",89.4266564260113,21.7939068100358,2471205,0,"09 Xiangkhouang-Primaquine 7.5 mg"
"2020-08","09 Xiangkhouang","Rapid Diagnostic Test (RDT)",89.4266564260113,21.7939068100358,2471205,6345,"09 Xiangkhouang-Rapid Diagnostic Test (RDT)"
"2020-08","10 Vientiane","Artesunate 60 mg",168.376736242884,24.6276407337128,2298249,35,"10 Vientiane-Artesunate 60 mg"
"2020-08","10 Vientiane","Coartem [6x1 tablets]",165.624474772539,24.8398676592225,1753664,5,"10 Vientiane-Coartem [6x1 tablets]"
"2020-08","10 Vientiane","Coartem [6x2 tablets]",165.624474772539,24.8398676592225,1753664,5,"10 Vientiane-Coartem [6x2 tablets]"
"2020-08","10 Vientiane","Coartem [6x3 tablets]",165.624474772539,24.8398676592225,1753664,5,"10 Vientiane-Coartem [6x3 tablets]"
"2020-08","10 Vientiane","Coartem [6x4 tablets]",163.407049853372,24.695073313783,2472257,0,"10 Vientiane-Coartem [6x4 tablets]"
"2020-08","10 Vientiane","G6PD (RDT)",162.68652688172,24.4876344086022,1099216,10,"10 Vientiane-G6PD (RDT)"
"2020-08","10 Vientiane","Primaquine 7.5 mg",168.376736242884,24.6276407337128,2298249,150,"10 Vientiane-Primaquine 7.5 mg"
"2020-08","10 Vientiane","Rapid Diagnostic Test (RDT)",163.407049853372,24.695073313783,2472257,1810,"10 Vientiane-Rapid Diagnostic Test (RDT)"
"2020-08","11 Bolikhamxai","Artesunate 60 mg",131.407956989247,24.0129032258065,858376,0,"11 Bolikhamxai-Artesunate 60 mg"
"2020-08","11 Bolikhamxai","Coartem [6x1 tablets]",129.381592741935,23.985685483871,1445890,0,"11 Bolikhamxai-Coartem [6x1 tablets]"
"2020-08","11 Bolikhamxai","Coartem [6x2 tablets]",129.381592741935,23.985685483871,1445890,0,"11 Bolikhamxai-Coartem [6x2 tablets]"
"2020-08","11 Bolikhamxai","Coartem [6x3 tablets]",129.381592741935,23.985685483871,1445890,0,"11 Bolikhamxai-Coartem [6x3 tablets]"
"2020-08","11 Bolikhamxai","Coartem [6x4 tablets]",126.487860434496,23.861685319289,2413635,0,"11 Bolikhamxai-Coartem [6x4 tablets]"
"2020-08","11 Bolikhamxai","G6PD (RDT)",125.982912442396,23.9482949308756,1960383,0,"11 Bolikhamxai-G6PD (RDT)"
"2020-08","11 Bolikhamxai","Primaquine 7.5 mg",131.044295830055,24.0380015735641,2132619,0,"11 Bolikhamxai-Primaquine 7.5 mg"
"2020-08","11 Bolikhamxai","Rapid Diagnostic Test (RDT)",126.487860434496,23.861685319289,2413635,880,"11 Bolikhamxai-Rapid Diagnostic Test (RDT)"
"2020-08","12 Khammouan","Coartem [6x1 tablets]",107.031970169962,25.0883107873743,4350472,192,"12 Khammouan-Coartem [6x1 tablets]"
"2020-08","12 Khammouan","Coartem [6x2 tablets]",107.031970169962,25.0883107873743,4350472,192,"12 Khammouan-Coartem [6x2 tablets]"
"2020-08","12 Khammouan","Coartem [6x3 tablets]",108.775383512545,24.9179928315412,3476470,76,"12 Khammouan-Coartem [6x3 tablets]"
