"time_period","store","org_unit","product","rainfall","mean_temperature","population","disease_cases","location"
"2022-11","0701larmany","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",8.24833333333333,18.53,62624,24,"0701larmany-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2022-11","0701larmany","0701 Xamnua","Hep B vaccine",8.24833333333333,18.53,62624,5,"0701larmany-0701 Xamnua-Hep B vaccine"
"2022-11","0701larmany","0701 Xamnua","IPV vaccine",8.24833333333333,18.53,62624,7,"0701larmany-0701 Xamnua-IPV vaccine"
"2022-11","0701larmany","0701 Xamnua","MR dilluent",8.24833333333333,18.53,62624,20,"0701larmany-0701 Xamnua-MR dilluent"
"2022-11","0701larmany","0701 Xamnua","MR vaccine",8.24833333333333,18.53,62624,20,"0701larmany-0701 Xamnua-MR vaccine"
"2022-11","0701larmany","0701 Xamnua","PCV13 vaccine",8.24833333333333,18.53,62624,24,"0701larmany-0701 Xamnua-PCV13 vaccine"
"2022-11","thap_la","0608 Phonxai","BCG syringe ( 0.05ml)",9.39066666666667,20.36,36271,0,"thap_la-0608 Phonxai-BCG syringe ( 0.05ml)"
"2022-11","thap_la","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",9.39066666666667,20.36,36271,9,"thap_la-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2022-11","thap_la","0608 Phonxai","Hep B vaccine",9.39066666666667,20.36,36271,4,"thap_la-0608 Phonxai-Hep B vaccine"
"2022-11","thap_la","0608 Phonxai","IPV vaccine",9.39066666666667,20.36,36271,5,"thap_la-0608 Phonxai-IPV vaccine"
"2022-11","thap_la","0608 Phonxai","MR dilluent",9.39066666666667,20.36,36271,0,"thap_la-0608 Phonxai-MR dilluent"
"2022-11","thap_la","0608 Phonxai","MR vaccine",9.39066666666667,20.36,36271,0,"thap_la-0608 Phonxai-MR vaccine"
"2022-11","thap_la","0608 Phonxai","PCV13 vaccine",9.39066666666667,20.36,36271,10,"thap_la-0608 Phonxai-PCV13 vaccine"
"2022-11","thap_la","0608 Phonxai","Reconsitute syringe MR (5ml)",9.39066666666667,20.36,36271,0,"thap_la-0608 Phonxai-Reconsitute syringe MR (5ml)"
"2022-11","thap_la","0608 Phonxai","Safety Box",9.39066666666667,20.36,36271,1,"thap_la-0608 Phonxai-Safety Box"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","AD syringe (0.5ml)",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-AD syringe (0.5ml)"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","BCG diluent",0.004,20.6866666666667,141011,220,"kay_alisa-1301 Kaysone Phomvihane-BCG diluent"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","BCG syringe ( 0.05ml)",0.004,20.6866666666667,141011,100,"kay_alisa-1301 Kaysone Phomvihane-BCG syringe ( 0.05ml)"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","BCG vaccine",0.004,20.6866666666667,141011,220,"kay_alisa-1301 Kaysone Phomvihane-BCG vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","DTP-Hep B- Hib (Penta) vaccine",0.004,20.6866666666667,141011,176,"kay_alisa-1301 Kaysone Phomvihane-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Flue vaccine",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-Flue vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","HPV vaccine",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-HPV vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Hep B vaccine",0.004,20.6866666666667,141011,35,"kay_alisa-1301 Kaysone Phomvihane-Hep B vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","IPV vaccine",0.004,20.6866666666667,141011,190,"kay_alisa-1301 Kaysone Phomvihane-IPV vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","JE dilluent",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-JE dilluent"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","JE vaccine",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-JE vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","MR dilluent",0.004,20.6866666666667,141011,145,"kay_alisa-1301 Kaysone Phomvihane-MR dilluent"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","MR vaccine",0.004,20.6866666666667,141011,145,"kay_alisa-1301 Kaysone Phomvihane-MR vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","OPV vaccine",0.004,20.6866666666667,141011,460,"kay_alisa-1301 Kaysone Phomvihane-OPV vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","PCV13 vaccine",0.004,20.6866666666667,141011,144,"kay_alisa-1301 Kaysone Phomvihane-PCV13 vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe BCG (2 ml)",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe BCG (2 ml)"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe MR (5ml)",0.004,20.6866666666667,141011,50,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe MR (5ml)"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Rota vaccine",0.004,20.6866666666667,141011,0,"kay_alisa-1301 Kaysone Phomvihane-Rota vaccine"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Safety Box",0.004,20.6866666666667,141011,20,"kay_alisa-1301 Kaysone Phomvihane-Safety Box"
"2022-12","kay_alisa","1301 Kaysone Phomvihane","Td vaccine",0.004,20.6866666666667,141011,1464,"kay_alisa-1301 Kaysone Phomvihane-Td vaccine"
"2022-12","0701phonethip","0701 Xamnua","BCG diluent",3.086,12.55,62624,0,"0701phonethip-0701 Xamnua-BCG diluent"
"2022-12","0701phonethip","0701 Xamnua","BCG vaccine",3.086,12.55,62624,0,"0701phonethip-0701 Xamnua-BCG vaccine"
"2022-12","0701phonethip","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",3.086,12.55,62624,17,"0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","0701phonethip","0701 Xamnua","Hep B vaccine",3.086,12.55,62624,1,"0701phonethip-0701 Xamnua-Hep B vaccine"
"2022-12","0701phonethip","0701 Xamnua","IPV vaccine",3.086,12.55,62624,4,"0701phonethip-0701 Xamnua-IPV vaccine"
"2022-12","0701phonethip","0701 Xamnua","JE dilluent",3.086,12.55,62624,1,"0701phonethip-0701 Xamnua-JE dilluent"
"2022-12","0701phonethip","0701 Xamnua","JE vaccine",3.086,12.55,62624,1,"0701phonethip-0701 Xamnua-JE vaccine"
"2022-12","0701phonethip","0701 Xamnua","MR dilluent",3.086,12.55,62624,1,"0701phonethip-0701 Xamnua-MR dilluent"
"2022-12","0701phonethip","0701 Xamnua","MR vaccine",3.086,12.55,62624,1,"0701phonethip-0701 Xamnua-MR vaccine"
"2022-12","0701phonethip","0701 Xamnua","OPV vaccine",3.086,12.55,62624,2,"0701phonethip-0701 Xamnua-OPV vaccine"
"2022-12","0701phonethip","0701 Xamnua","PCV13 vaccine",3.086,12.55,62624,5,"0701phonethip-0701 Xamnua-PCV13 vaccine"
"2022-12","houy_bounmy","0608 Phonxai","AD syringe (0.5ml)",1.91466666666667,16.51,36271,150,"houy_bounmy-0608 Phonxai-AD syringe (0.5ml)"
"2022-12","houy_bounmy","0608 Phonxai","BCG syringe ( 0.05ml)",1.91466666666667,16.51,36271,40,"houy_bounmy-0608 Phonxai-BCG syringe ( 0.05ml)"
"2022-12","houy_bounmy","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",1.91466666666667,16.51,36271,41,"houy_bounmy-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","houy_bounmy","0608 Phonxai","HPV vaccine",1.91466666666667,16.51,36271,8,"houy_bounmy-0608 Phonxai-HPV vaccine"
"2022-12","houy_bounmy","0608 Phonxai","Hep B vaccine",1.91466666666667,16.51,36271,9,"houy_bounmy-0608 Phonxai-Hep B vaccine"
"2022-12","houy_bounmy","0608 Phonxai","IPV vaccine",1.91466666666667,16.51,36271,10,"houy_bounmy-0608 Phonxai-IPV vaccine"
"2022-12","houy_bounmy","0608 Phonxai","PCV13 vaccine",1.91466666666667,16.51,36271,16,"houy_bounmy-0608 Phonxai-PCV13 vaccine"
"2022-12","houy_bounmy","0608 Phonxai","Reconsitute syringe BCG (2 ml)",1.91466666666667,16.51,36271,10,"houy_bounmy-0608 Phonxai-Reconsitute syringe BCG (2 ml)"
"2022-12","houy_bounmy","0608 Phonxai","Reconsitute syringe MR (5ml)",1.91466666666667,16.51,36271,10,"houy_bounmy-0608 Phonxai-Reconsitute syringe MR (5ml)"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","AD syringe (0.5ml)",4.15333333333333,20.1633333333333,65646,179,"1603bualoy-1603 Bachiangchaleunsouk-AD syringe (0.5ml)"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","BCG diluent",4.15333333333333,20.1633333333333,65646,13,"1603bualoy-1603 Bachiangchaleunsouk-BCG diluent"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","BCG syringe ( 0.05ml)",4.15333333333333,20.1633333333333,65646,55,"1603bualoy-1603 Bachiangchaleunsouk-BCG syringe ( 0.05ml)"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","BCG vaccine",4.15333333333333,20.1633333333333,65646,40,"1603bualoy-1603 Bachiangchaleunsouk-BCG vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","DTP-Hep B- Hib (Penta) vaccine",4.15333333333333,20.1633333333333,65646,51,"1603bualoy-1603 Bachiangchaleunsouk-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","HPV vaccine",4.15333333333333,20.1633333333333,65646,12,"1603bualoy-1603 Bachiangchaleunsouk-HPV vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","Hep B vaccine",4.15333333333333,20.1633333333333,65646,5,"1603bualoy-1603 Bachiangchaleunsouk-Hep B vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","IPV vaccine",4.15333333333333,20.1633333333333,65646,20,"1603bualoy-1603 Bachiangchaleunsouk-IPV vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","JE dilluent",4.15333333333333,20.1633333333333,65646,0,"1603bualoy-1603 Bachiangchaleunsouk-JE dilluent"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","JE vaccine",4.15333333333333,20.1633333333333,65646,0,"1603bualoy-1603 Bachiangchaleunsouk-JE vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","MR dilluent",4.15333333333333,20.1633333333333,65646,11,"1603bualoy-1603 Bachiangchaleunsouk-MR dilluent"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","MR vaccine",4.15333333333333,20.1633333333333,65646,11,"1603bualoy-1603 Bachiangchaleunsouk-MR vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","OPV vaccine",4.15333333333333,20.1633333333333,65646,40,"1603bualoy-1603 Bachiangchaleunsouk-OPV vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","PCV13 vaccine",4.15333333333333,20.1633333333333,65646,51,"1603bualoy-1603 Bachiangchaleunsouk-PCV13 vaccine"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","Reconsitute syringe BCG (2 ml)",4.15333333333333,20.1633333333333,65646,13,"1603bualoy-1603 Bachiangchaleunsouk-Reconsitute syringe BCG (2 ml)"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","Reconsitute syringe MR (5ml)",4.15333333333333,20.1633333333333,65646,5,"1603bualoy-1603 Bachiangchaleunsouk-Reconsitute syringe MR (5ml)"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","Safety Box",4.15333333333333,20.1633333333333,65646,7,"1603bualoy-1603 Bachiangchaleunsouk-Safety Box"
"2022-12","1603bualoy","1603 Bachiangchaleunsouk","Td vaccine",4.15333333333333,20.1633333333333,65646,10,"1603bualoy-1603 Bachiangchaleunsouk-Td vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","AD syringe (0.5ml)",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-AD syringe (0.5ml)"
"2022-12","0702phetxua","0702 Xiangkhoh","BCG diluent",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-BCG diluent"
"2022-12","0702phetxua","0702 Xiangkhoh","BCG syringe ( 0.05ml)",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-BCG syringe ( 0.05ml)"
"2022-12","0702phetxua","0702 Xiangkhoh","BCG vaccine",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-BCG vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","DTP-Hep B- Hib (Penta) vaccine",4.32266666666667,13.2866666666667,27387,4,"0702phetxua-0702 Xiangkhoh-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","Hep B vaccine",4.32266666666667,13.2866666666667,27387,8,"0702phetxua-0702 Xiangkhoh-Hep B vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","IPV vaccine",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-IPV vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","JE dilluent",4.32266666666667,13.2866666666667,27387,10,"0702phetxua-0702 Xiangkhoh-JE dilluent"
"2022-12","0702phetxua","0702 Xiangkhoh","MR dilluent",4.32266666666667,13.2866666666667,27387,5,"0702phetxua-0702 Xiangkhoh-MR dilluent"
"2022-12","0702phetxua","0702 Xiangkhoh","MR vaccine",4.32266666666667,13.2866666666667,27387,5,"0702phetxua-0702 Xiangkhoh-MR vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","PCV13 vaccine",4.32266666666667,13.2866666666667,27387,4,"0702phetxua-0702 Xiangkhoh-PCV13 vaccine"
"2022-12","0702phetxua","0702 Xiangkhoh","Safety Box",4.32266666666667,13.2866666666667,27387,0,"0702phetxua-0702 Xiangkhoh-Safety Box"
"2022-12","0707vongphan","0707 Sopbao","PCV13 vaccine",3.61733333333333,13.2,27276,0,"0707vongphan-0707 Sopbao-PCV13 vaccine"
"2022-12","1207bunlong","1207 Nakay","AD syringe (0.5ml)",1.80066666666667,14.91,30029,46,"1207bunlong-1207 Nakay-AD syringe (0.5ml)"
"2022-12","1207bunlong","1207 Nakay","BCG syringe ( 0.05ml)",1.80066666666667,14.91,30029,5,"1207bunlong-1207 Nakay-BCG syringe ( 0.05ml)"
"2022-12","1207bunlong","1207 Nakay","DTP-Hep B- Hib (Penta) vaccine",1.80066666666667,14.91,30029,17,"1207bunlong-1207 Nakay-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","1207bunlong","1207 Nakay","Hep B vaccine",1.80066666666667,14.91,30029,5,"1207bunlong-1207 Nakay-Hep B vaccine"
"2022-12","1207bunlong","1207 Nakay","IPV vaccine",1.80066666666667,14.91,30029,6,"1207bunlong-1207 Nakay-IPV vaccine"
"2022-12","1207bunlong","1207 Nakay","MR dilluent",1.80066666666667,14.91,30029,5,"1207bunlong-1207 Nakay-MR dilluent"
"2022-12","1207bunlong","1207 Nakay","MR vaccine",1.80066666666667,14.91,30029,5,"1207bunlong-1207 Nakay-MR vaccine"
"2022-12","1207bunlong","1207 Nakay","PCV13 vaccine",1.80066666666667,14.91,30029,19,"1207bunlong-1207 Nakay-PCV13 vaccine"
"2022-12","1207bunlong","1207 Nakay","Reconsitute syringe BCG (2 ml)",1.80066666666667,14.91,30029,1,"1207bunlong-1207 Nakay-Reconsitute syringe BCG (2 ml)"
"2022-12","1201somta","1201 Thakhek","AD syringe (0.5ml)",1.421,19.76,99972,80,"1201somta-1201 Thakhek-AD syringe (0.5ml)"
"2022-12","1201somta","1201 Thakhek","BCG diluent",1.421,19.76,99972,0,"1201somta-1201 Thakhek-BCG diluent"
"2022-12","1201somta","1201 Thakhek","BCG vaccine",1.421,19.76,99972,0,"1201somta-1201 Thakhek-BCG vaccine"
"2022-12","1201somta","1201 Thakhek","DTP-Hep B- Hib (Penta) vaccine",1.421,19.76,99972,21,"1201somta-1201 Thakhek-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","1201somta","1201 Thakhek","Hep B vaccine",1.421,19.76,99972,0,"1201somta-1201 Thakhek-Hep B vaccine"
"2022-12","1201somta","1201 Thakhek","IPV vaccine",1.421,19.76,99972,10,"1201somta-1201 Thakhek-IPV vaccine"
"2022-12","1201somta","1201 Thakhek","MR dilluent",1.421,19.76,99972,10,"1201somta-1201 Thakhek-MR dilluent"
"2022-12","1201somta","1201 Thakhek","MR vaccine",1.421,19.76,99972,10,"1201somta-1201 Thakhek-MR vaccine"
"2022-12","1201somta","1201 Thakhek","PCV13 vaccine",1.421,19.76,99972,20,"1201somta-1201 Thakhek-PCV13 vaccine"
"2022-12","0704nitdavanh","0105 Naxaythong","BCG diluent",0.155333333333333,21.5,92396,0,"0704nitdavanh-0105 Naxaythong-BCG diluent"
"2022-12","0704nitdavanh","0105 Naxaythong","BCG vaccine",0.155333333333333,21.5,92396,0,"0704nitdavanh-0105 Naxaythong-BCG vaccine"
"2022-12","0704nitdavanh","0105 Naxaythong","DTP-Hep B- Hib (Penta) vaccine",0.155333333333333,21.5,92396,9,"0704nitdavanh-0105 Naxaythong-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","0704nitdavanh","0105 Naxaythong","Hep B vaccine",0.155333333333333,21.5,92396,2,"0704nitdavanh-0105 Naxaythong-Hep B vaccine"
"2022-12","0704nitdavanh","0105 Naxaythong","IPV vaccine",0.155333333333333,21.5,92396,4,"0704nitdavanh-0105 Naxaythong-IPV vaccine"
"2022-12","0704nitdavanh","0105 Naxaythong","OPV vaccine",0.155333333333333,21.5,92396,19,"0704nitdavanh-0105 Naxaythong-OPV vaccine"
"2022-12","0707dik","0707 Sopbao","AD syringe (0.5ml)",3.61733333333333,13.2,27276,18,"0707dik-0707 Sopbao-AD syringe (0.5ml)"
"2022-12","0707dik","0707 Sopbao","BCG diluent",3.61733333333333,13.2,27276,20,"0707dik-0707 Sopbao-BCG diluent"
"2022-12","0707dik","0707 Sopbao","BCG vaccine",3.61733333333333,13.2,27276,20,"0707dik-0707 Sopbao-BCG vaccine"
"2022-12","0707dik","0707 Sopbao","DTP-Hep B- Hib (Penta) vaccine",3.61733333333333,13.2,27276,6,"0707dik-0707 Sopbao-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","0707dik","0707 Sopbao","Hep B vaccine",3.61733333333333,13.2,27276,0,"0707dik-0707 Sopbao-Hep B vaccine"
"2022-12","0707dik","0707 Sopbao","MR dilluent",3.61733333333333,13.2,27276,10,"0707dik-0707 Sopbao-MR dilluent"
"2022-12","0707dik","0707 Sopbao","MR vaccine",3.61733333333333,13.2,27276,10,"0707dik-0707 Sopbao-MR vaccine"
"2022-12","0707dik","0707 Sopbao","PCV13 vaccine",3.61733333333333,13.2,27276,8,"0707dik-0707 Sopbao-PCV13 vaccine"
"2022-12","0707dik","0707 Sopbao","Reconsitute syringe MR (5ml)",3.61733333333333,13.2,27276,1,"0707dik-0707 Sopbao-Reconsitute syringe MR (5ml)"
"2022-12","hc_manysone","0607 Pakxeng","AD syringe (0.5ml)",2.78933333333333,16.6533333333333,23360,155,"hc_manysone-0607 Pakxeng-AD syringe (0.5ml)"
"2022-12","hc_manysone","0607 Pakxeng","BCG diluent",2.78933333333333,16.6533333333333,23360,40,"hc_manysone-0607 Pakxeng-BCG diluent"
"2022-12","hc_manysone","0607 Pakxeng","BCG syringe ( 0.05ml)",2.78933333333333,16.6533333333333,23360,10,"hc_manysone-0607 Pakxeng-BCG syringe ( 0.05ml)"
"2022-12","hc_manysone","0607 Pakxeng","BCG vaccine",2.78933333333333,16.6533333333333,23360,40,"hc_manysone-0607 Pakxeng-BCG vaccine"
"2022-12","hc_manysone","0607 Pakxeng","DTP-Hep B- Hib (Penta) vaccine",2.78933333333333,16.6533333333333,23360,18,"hc_manysone-0607 Pakxeng-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","hc_manysone","0607 Pakxeng","HPV vaccine",2.78933333333333,16.6533333333333,23360,54,"hc_manysone-0607 Pakxeng-HPV vaccine"
"2022-12","hc_manysone","0607 Pakxeng","Hep B vaccine",2.78933333333333,16.6533333333333,23360,3,"hc_manysone-0607 Pakxeng-Hep B vaccine"
"2022-12","hc_manysone","0607 Pakxeng","IPV vaccine",2.78933333333333,16.6533333333333,23360,10,"hc_manysone-0607 Pakxeng-IPV vaccine"
"2022-12","hc_manysone","0607 Pakxeng","JE dilluent",2.78933333333333,16.6533333333333,23360,0,"hc_manysone-0607 Pakxeng-JE dilluent"
"2022-12","hc_manysone","0607 Pakxeng","JE vaccine",2.78933333333333,16.6533333333333,23360,0,"hc_manysone-0607 Pakxeng-JE vaccine"
"2022-12","hc_manysone","0607 Pakxeng","MR dilluent",2.78933333333333,16.6533333333333,23360,35,"hc_manysone-0607 Pakxeng-MR dilluent"
"2022-12","hc_manysone","0607 Pakxeng","MR vaccine",2.78933333333333,16.6533333333333,23360,35,"hc_manysone-0607 Pakxeng-MR vaccine"
"2022-12","hc_manysone","0607 Pakxeng","OPV vaccine",2.78933333333333,16.6533333333333,23360,25,"hc_manysone-0607 Pakxeng-OPV vaccine"
"2022-12","hc_manysone","0607 Pakxeng","PCV13 vaccine",2.78933333333333,16.6533333333333,23360,18,"hc_manysone-0607 Pakxeng-PCV13 vaccine"
"2022-12","hc_manysone","0607 Pakxeng","Reconsitute syringe BCG (2 ml)",2.78933333333333,16.6533333333333,23360,80,"hc_manysone-0607 Pakxeng-Reconsitute syringe BCG (2 ml)"
"2022-12","hc_manysone","0607 Pakxeng","Reconsitute syringe MR (5ml)",2.78933333333333,16.6533333333333,23360,5,"hc_manysone-0607 Pakxeng-Reconsitute syringe MR (5ml)"
"2022-12","hc_manysone","0607 Pakxeng","Safety Box",2.78933333333333,16.6533333333333,23360,4,"hc_manysone-0607 Pakxeng-Safety Box"
"2022-12","hc_manysone","0607 Pakxeng","Td vaccine",2.78933333333333,16.6533333333333,23360,59,"hc_manysone-0607 Pakxeng-Td vaccine"
"2022-12","0701larmany","0701 Xamnua","BCG diluent",3.086,12.55,62624,3,"0701larmany-0701 Xamnua-BCG diluent"
"2022-12","0701larmany","0701 Xamnua","BCG vaccine",3.086,12.55,62624,3,"0701larmany-0701 Xamnua-BCG vaccine"
"2022-12","0701larmany","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",3.086,12.55,62624,18,"0701larmany-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","0701larmany","0701 Xamnua","Hep B vaccine",3.086,12.55,62624,5,"0701larmany-0701 Xamnua-Hep B vaccine"
"2022-12","0701larmany","0701 Xamnua","IPV vaccine",3.086,12.55,62624,10,"0701larmany-0701 Xamnua-IPV vaccine"
"2022-12","0701larmany","0701 Xamnua","MR dilluent",3.086,12.55,62624,10,"0701larmany-0701 Xamnua-MR dilluent"
"2022-12","0701larmany","0701 Xamnua","MR vaccine",3.086,12.55,62624,10,"0701larmany-0701 Xamnua-MR vaccine"
"2022-12","0701larmany","0701 Xamnua","PCV13 vaccine",3.086,12.55,62624,18,"0701larmany-0701 Xamnua-PCV13 vaccine"
"2022-12","thap_la","0608 Phonxai","BCG syringe ( 0.05ml)",1.91466666666667,16.51,36271,20,"thap_la-0608 Phonxai-BCG syringe ( 0.05ml)"
"2022-12","thap_la","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",1.91466666666667,16.51,36271,28,"thap_la-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2022-12","thap_la","0608 Phonxai","Hep B vaccine",1.91466666666667,16.51,36271,0,"thap_la-0608 Phonxai-Hep B vaccine"
"2022-12","thap_la","0608 Phonxai","IPV vaccine",1.91466666666667,16.51,36271,6,"thap_la-0608 Phonxai-IPV vaccine"
"2022-12","thap_la","0608 Phonxai","MR dilluent",1.91466666666667,16.51,36271,50,"thap_la-0608 Phonxai-MR dilluent"
"2022-12","thap_la","0608 Phonxai","MR vaccine",1.91466666666667,16.51,36271,50,"thap_la-0608 Phonxai-MR vaccine"
"2022-12","thap_la","0608 Phonxai","PCV13 vaccine",1.91466666666667,16.51,36271,28,"thap_la-0608 Phonxai-PCV13 vaccine"
"2022-12","thap_la","0608 Phonxai","Reconsitute syringe MR (5ml)",1.91466666666667,16.51,36271,10,"thap_la-0608 Phonxai-Reconsitute syringe MR (5ml)"
"2022-12","thap_la","0608 Phonxai","Safety Box",1.91466666666667,16.51,36271,5,"thap_la-0608 Phonxai-Safety Box"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","AD syringe (0.5ml)",0.0116129032258065,20.1,143212,100,"kay_alisa-1301 Kaysone Phomvihane-AD syringe (0.5ml)"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","BCG diluent",0.0116129032258065,20.1,143212,340,"kay_alisa-1301 Kaysone Phomvihane-BCG diluent"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","BCG syringe ( 0.05ml)",0.0116129032258065,20.1,143212,0,"kay_alisa-1301 Kaysone Phomvihane-BCG syringe ( 0.05ml)"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","BCG vaccine",0.0116129032258065,20.1,143212,340,"kay_alisa-1301 Kaysone Phomvihane-BCG vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","DTP-Hep B- Hib (Penta) vaccine",0.0116129032258065,20.1,143212,266,"kay_alisa-1301 Kaysone Phomvihane-DTP-Hep B- Hib (Penta) vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","Flue vaccine",0.0116129032258065,20.1,143212,0,"kay_alisa-1301 Kaysone Phomvihane-Flue vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","HPV vaccine",0.0116129032258065,20.1,143212,0,"kay_alisa-1301 Kaysone Phomvihane-HPV vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","Hep B vaccine",0.0116129032258065,20.1,143212,11,"kay_alisa-1301 Kaysone Phomvihane-Hep B vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","IPV vaccine",0.0116129032258065,20.1,143212,130,"kay_alisa-1301 Kaysone Phomvihane-IPV vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","JE dilluent",0.0116129032258065,20.1,143212,0,"kay_alisa-1301 Kaysone Phomvihane-JE dilluent"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","JE vaccine",0.0116129032258065,20.1,143212,0,"kay_alisa-1301 Kaysone Phomvihane-JE vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","MR dilluent",0.0116129032258065,20.1,143212,275,"kay_alisa-1301 Kaysone Phomvihane-MR dilluent"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","MR vaccine",0.0116129032258065,20.1,143212,275,"kay_alisa-1301 Kaysone Phomvihane-MR vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","OPV vaccine",0.0116129032258065,20.1,143212,1400,"kay_alisa-1301 Kaysone Phomvihane-OPV vaccine"
"2023-01","kay_alisa","1301 Kaysone Phomvihane","PCV13 vaccine",0.0116129032258065,20.1,143212,74,"kay_alisa-1301 Kaysone Phomvihane-PCV13 vaccine"
